structure_id,composition,type,cell,positions,numbers,strained_cell,strained_positions,strained_numbers,optimized_formula,optimized_cell,optimized_positions,optimized_numbers,Energy (eV/atom),source,Formation Energy (eV/atom),Hull Distance (eV/atom)
55089,Ir2RhAs,full,"[[2.83441231, 2.83441231, 0.0], [-2.83441231, 2.83441231, 0.0], [0.0, 0.0, 7.37842357]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 77, 77, 45, 45, 33, 33]","[[3.4012947719999995, 3.4012947719999995, 0.0], [-3.4012947719999995, 3.4012947719999995, 0.0], [0.0, 0.0, 8.854108283999999]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 77, 77, 45, 45, 33, 33]",AsIr2Rh,"[[2.7666306642034417, 2.7666306642034426, 1.3654403318761813e-17], [-2.7666306642034417, 2.766630664203442, 1.3654403318761877e-17], [-7.984683405846644e-34, 3.4291242890664125e-17, 7.679120869509284]]","[[0.49999999999999967, 3.7388789398545435e-16, 0.25], [3.4371188036006464e-16, 0.5000000000000011, 0.7499999999999999], [0.49999999999999967, 3.707892473776556e-16, 0.7499999999999999], [3.468105269678634e-16, 0.5000000000000011, 0.25], [-5.826761662442035e-17, -7.22971358062942e-17, 0.5], [0.5000000000000001, 0.5000000000000013, -4.125254941187692e-33], [-3.264118810767857e-17, -3.2641188107678655e-17, 1.779510845169906e-49], [0.5000000000000001, 0.5000000000000014, 0.5]]","[77, 77, 77, 77, 45, 45, 33, 33]",-7.284543037414551,example_data_result_test2,0.1415565013885498,0.40702295303344727
55767,IrPtPb,half,"[[3.16140227, 3.16140227, -0.0], [-3.16140227, 3.16140227, 0.0], [-0.0, -0.0, 6.30291287]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 78, 78, 82, 82]","[[3.793682724, 3.793682724, 0.0], [-3.793682724, 3.793682724, 0.0], [0.0, 0.0, 7.563495444]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[77, 77, 78, 78, 82, 82]",IrPtPb,"[[3.1719509624167834, 3.1719509624167874, 9.250211150224062e-18], [-3.1719509624167834, 3.171950962416788, 9.250211150224065e-18], [7.577076486017227e-35, 1.8410938457207333e-17, 6.343919503053861]]","[[0.4999999999999998, 2.6083843543064425e-16, 0.2500000000000001], [-3.020539750789704e-17, 0.5000000000000003, 0.7500000000000008], [3.110609896655301e-17, 3.110609896655308e-17, 0.5000000000000002], [0.49999999999999944, 0.5000000000000009, -5.871481157595614e-17], [3.110609896655298e-17, 3.1106098966553074e-17, -5.871481157595617e-17], [0.49999999999999944, 0.5000000000000009, 0.5000000000000002]]","[77, 77, 78, 78, 82, 82]",-5.911430994669597,example_data_result_test2,0.292183081309,0.44695917765299414
56778,Pt2MoSb,full,"[[2.82847276, 2.82847276, -0.0], [-2.82847276, 2.82847276, 0.0], [0.0, 0.0, 8.48391646]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[78, 78, 78, 78, 42, 42, 51, 51]","[[3.111320036, 3.111320036, 0.0], [-3.111320036, 3.111320036, 0.0], [0.0, 0.0, 9.332308106000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[78, 78, 78, 78, 42, 42, 51, 51]",SbMoPt2,"[[2.7684003456610315, 2.768400345661036, 1.4351107874919968e-17], [-2.7684003456610315, 2.768400345661036, 1.4351107874919675e-17], [-9.590973093077795e-32, 3.659546785417425e-17, 8.829699148321064]]","[[0.5000000000000001, -1.7888978306111383e-16, 0.24999999999999994], [-8.639525529017448e-16, 0.4999999999999995, 0.7499999999999996], [0.5000000000000001, -1.266833803565215e-16, 0.7499999999999996], [-9.161589556063371e-16, 0.49999999999999956, 0.24999999999999994], [1.4150204259925128e-16, 1.2313325314523445e-18, 0.4999999999999999], [0.4999999999999986, 0.4999999999999999, 5.673702018451749e-33], [1.0705003134802788e-16, -3.568334378267595e-17, -3.31816090530234e-49], [0.4999999999999986, 0.4999999999999999, 0.4999999999999999]]","[78, 78, 78, 78, 42, 42, 51, 51]",-6.8330793380737305,example_data_result_test1,-0.0684974193572998,0.29760575294494607
56927,PtRhGe,half,"[[2.57966064, 2.57966064, -0.0], [-2.57966064, 2.57966064, 0.0], [0.0, 0.0, 7.7928567]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[78, 78, 45, 45, 32, 32]","[[2.8376267040000003, 2.8376267040000003, 0.0], [-2.8376267040000003, 2.8376267040000003, 0.0], [0.0, 0.0, 8.57214237]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[78, 78, 45, 45, 32, 32]",GePtRh,"[[2.503921355360259, 2.503921355360259, 3.59963764591482e-18], [-2.503921355360259, 2.503921355360259, 3.59963764591482e-18], [-8.79884848297255e-36, 1.0501659739929336e-17, 8.205611522685125]]","[[0.5000000000000001, -4.160176323437073e-17, 0.2499999999999996], [-1.095971194454461e-15, 0.49999999999999933, 0.7499999999999987], [-1.4657752825029137e-17, 1.4657752825029094e-17, 0.4999999999999992], [0.4999999999999988, 0.49999999999999967, 3.697156116529445e-34], [-3.9125055563515574e-17, -3.912505556351563e-17, -5.002919908329177e-50], [0.4999999999999988, 0.49999999999999967, 0.4999999999999992]]","[78, 78, 45, 45, 32, 32]",-6.083473841349284,example_data_result_test1,-0.111734390258789,0.3116467793782554
58541,AuYPb,half,"[[3.42375234, 3.42375234, 0.0], [-3.42375234, 3.42375234, -0.0], [-0.0, -0.0, 6.84474068]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[79, 79, 39, 39, 82, 82]","[[3.7661275740000004, 3.7661275740000004, 0.0], [-3.7661275740000004, 3.7661275740000004, 0.0], [0.0, 0.0, 7.529214748000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[79, 79, 39, 39, 82, 82]",YPbAu,"[[3.4273660611127954, 3.427366061112799, 2.5955813756474504e-17], [-3.4273660611127954, 3.427366061112799, 2.5955813756474523e-17], [3.5919551294553726e-32, 5.1911627066988214e-17, 6.854732136096293]]","[[0.4999999999999997, 3.2064007767480754e-16, 0.2499999999999999], [-6.270410353163695e-16, 0.4999999999999995, 0.7500000000000001], [1.0477202994647346e-32, 1.26764086362923e-32, 0.4999999999999999], [0.499999999999999, 0.4999999999999999, -2.9483133634574905e-17], [6.164855852487769e-33, -5.3944838747328666e-33, -2.948313363457492e-17], [0.499999999999999, 0.4999999999999999, 0.4999999999999999]]","[79, 79, 39, 39, 82, 82]",-5.1677656173706055,example_data_result_test1,-0.6957873503367109,3.1789143850602386e-07
59170,AuCdSn,half,"[[-0.0, 3.32627087, 3.32627087], [3.32627087, -0.0, 3.32627087], [3.32627087, 3.32627087, 0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]","[79, 48, 50]","[[0.0, 3.658897957, 3.658897957], [3.658897957, 0.0, 3.658897957], [3.658897957, 3.658897957, 0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]","[79, 48, 50]",CdSnAu,"[[-8.969764904537944e-17, 3.3327924279979415, 3.332792427997941], [3.332792427997942, -1.348395851634779e-16, 3.332792427997941], [3.332792427997942, 3.3327924279979415, -1.3891233764303384e-16]]","[[0.2499999999999995, 0.24999999999999997, 0.2500000000000011], [0.49999999999999895, 0.49999999999999994, 0.500000000000002], [-1.9103157370664194e-31, -4.3949963578612025e-32, 1.2137239547783987e-16]]","[79, 48, 50]",-2.914758682250977,example_data_result_test1,-0.1989305814107265,0.0
59236,AuHfTl,half,"[[3.26322721, 3.26322721, -0.0], [-3.26322721, 3.26322721, 0.0], [-0.0, -0.0, 6.52645631]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[79, 79, 72, 72, 81, 81]","[[3.5895499310000005, 3.5895499310000005, 0.0], [-3.5895499310000005, 3.5895499310000005, 0.0], [0.0, 0.0, 7.179101941000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[79, 79, 72, 72, 81, 81]",HfTlAu,"[[3.2638033137390186, 3.2638033137390177, 2.5002939487430995e-19], [-3.2638033137390186, 3.2638033137390177, 2.500293948742962e-19], [-7.505657746771122e-35, 5.000587914433219e-19, 6.527606605109646]]","[[0.4999999999999997, 3.273815440699358e-16, 0.24999999999999997], [-6.816658657452687e-16, 0.5000000000000003, 0.7499999999999998], [-3.975722405940317e-33, 1.7922457764198588e-33, 0.49999999999999994], [0.4999999999999993, 0.5000000000000006, 2.929617803658428e-35], [5.013318802609632e-33, -6.168876769241972e-33, -2.646154259811212e-68], [0.4999999999999993, 0.5000000000000006, 0.49999999999999994]]","[79, 79, 72, 72, 81, 81]",-5.34150505065918,example_data_result_test1,-0.1689077748192682,0.2057766384548612
63434,Lu2NbTl,full,"[[3.18169452, 3.18169452, 0.0], [-3.18169452, 3.18169452, -0.0], [-0.0, -0.0, 9.33892967]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[71, 71, 71, 71, 41, 41, 81, 81]","[[3.4998639720000004, 3.4998639720000004, 0.0], [-3.4998639720000004, 3.4998639720000004, 0.0], [0.0, 0.0, 10.272822637]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[71, 71, 71, 71, 41, 41, 81, 81]",Lu2NbTl,"[[3.2252917799615255, 3.2252917799615273, 1.8986330734791263e-17], [-3.225291779961526, 3.2252917799615277, 1.898633073479152e-17], [-4.3735611019331405e-32, 5.391090839157523e-17, 9.220012856071824]]","[[0.5000000000000001, -1.974105418862721e-15, 0.25000000000000006], [-2.269631922886648e-16, 0.5000000000000001, 0.7499999999999994], [0.5000000000000001, -1.9782841809770913e-15, 0.7499999999999994], [-2.227844301742943e-16, 0.5000000000000001, 0.25000000000000006], [-2.6688484207806944e-17, 2.6688484207807033e-17, 0.5000000000000001], [0.5000000000000003, 0.49999999999999784, 5.745983969590835e-33], [-3.172189072224771e-17, 3.1721890722247813e-17, -3.2791002810830723e-49], [0.5000000000000002, 0.49999999999999784, 0.5000000000000001]]","[71, 71, 71, 71, 41, 41, 81, 81]",-5.2720723152160645,example_data_result_test1,0.0930987199147539,0.2783375581105546
65425,Sc2HfSb,inverse,"[[3.05191914, 3.05191914, 0.0], [-3.05191914, 3.05191914, -0.0], [0.0, 0.0, 9.59864081]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[21, 21, 21, 21, 72, 72, 51, 51]","[[3.6623029679999997, 3.6623029679999997, 0.0], [-3.6623029679999997, 3.6623029679999997, 0.0], [0.0, 0.0, 11.518368972]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[21, 21, 21, 21, 72, 72, 51, 51]",HfSc2Sb,"[[3.026100961101103, 3.026100961101103, 1.2800261285586693e-17], [-3.026100961101103, 3.026100961101103, 1.2800261285586693e-17], [1.2306313341114104e-34, 4.022667667826154e-17, 9.751340351012875]]","[[0.49999999999999956, 4.296377795286568e-16, 0.25], [-2.110919317110083e-15, 0.49999999999999833, 0.7500000000000001], [-6.042634053781023e-17, -6.083320945856266e-17, 0.5], [0.499999999999997, 0.499999999999999, 3.6850171376307847e-33], [0.49999999999999956, 3.985588947112404e-16, 0.7500000000000001], [-2.1075960079082956e-15, 0.49999999999999833, 0.25], [3.0314887499093156e-17, 3.0314887499093286e-17, 2.351683373344467e-49], [0.49999999999999717, 0.4999999999999991, 0.5]]","[21, 21, 21, 21, 72, 72, 51, 51]",-7.0714616775512695,example_data_result_test2,-0.4277710914611816,0.1799793243408206
65593,Sc2RePb,inverse,"[[2.99642779, 2.99642779, -0.0], [-2.99642779, 2.99642779, -0.0], [0.0, 0.0, 8.99174409]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[21, 21, 21, 21, 75, 75, 82, 82]","[[3.595713348, 3.595713348, 0.0], [-3.595713348, 3.595713348, 0.0], [0.0, 0.0, 10.790092907999998]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[21, 21, 21, 21, 75, 75, 82, 82]",Sc2RePb,"[[2.9320632522723424, 2.9320632522723384, 7.821121080770435e-20], [-2.932063252272343, 2.9320632522723384, 7.821121080770435e-20], [9.57488923920836e-40, 2.489270205059875e-19, 9.354677342365607]]","[[0.49999999999999856, -1.8154423284612153e-15, 0.25], [-1.11289510547631e-16, 0.49999999999999994, 0.7499999999999998], [-8.854357999767699e-17, -3.496159599113499e-17, 0.5], [0.49999999999999845, 0.49999999999999806, 8.229120956788627e-38], [0.49999999999999856, -1.815463553022138e-15, 0.7499999999999998], [-1.112682859867085e-16, 0.49999999999999994, 0.25], [-6.175258799440617e-17, 2.429648635270558e-31, 7.235049613901794e-53], [0.49999999999999845, 0.49999999999999806, 0.5]]","[21, 21, 21, 21, 75, 75, 82, 82]",-7.213304042816162,example_data_result_test2,-0.0357624292373657,0.3883080482482901
66673,Ti2HfP,full,"[[2.71130665, 2.71130665, -0.0], [-2.71130665, 2.71130665, -0.0], [-0.0, -0.0, 9.03925322]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[22, 22, 22, 22, 72, 72, 15, 15]","[[2.9824373150000003, 2.9824373150000003, 0.0], [-2.9824373150000003, 2.9824373150000003, 0.0], [0.0, 0.0, 9.943178542000002]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[22, 22, 22, 22, 72, 72, 15, 15]",HfTi2P,"[[2.7030308257751288, 2.7030308257751288, 5.542488129551293e-18], [-2.7030308257751288, 2.7030308257751288, 5.542488129550075e-18], [-2.6749853692321706e-32, 1.900481626953221e-17, 9.053437931664913]]","[[0.5, -6.045173154312323e-17, 0.2500000000000001], [-1.58793880270201e-16, 0.5000000000000001, 0.7500000000000004], [0.5, -6.220946364964502e-17, 0.7500000000000004], [-1.015249969324214e-16, 0.5, 0.2500000000000001], [-2.258450604892716e-17, 2.2584506048927146e-17, 0.5000000000000002], [0.4999999999999996, 0.5000000000000004, -4.466270096370386e-17], [-7.445071982176129e-17, -1.9442030546786128e-32, -4.4662700963703853e-17], [0.49999999999999956, 0.5000000000000004, 0.5000000000000002]]","[22, 22, 22, 22, 72, 72, 15, 15]",-8.235631942749023,example_data_result_test1,-0.4979453995114289,0.3560949961344393
69052,Cr2MoGa,inverse,"[[3.03173458, 3.03173458, -0.0], [-3.03173458, 3.03173458, 0.0], [0.0, 0.0, 6.05917336]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[24, 24, 24, 24, 42, 42, 31, 31]","[[3.638081496, 3.638081496, 0.0], [-3.638081496, 3.638081496, 0.0], [0.0, 0.0, 7.271008031999999]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[24, 24, 24, 24, 42, 42, 31, 31]",Cr2GaMo,"[[3.026648471160565, 3.0266484711605655, 1.2668411798178077e-17], [-3.026648471160565, 3.0266484711605655, 1.2668411798178075e-17], [2.8965235645954125e-34, 2.5336823456260817e-17, 6.053296929895079]]","[[0.49999999999999983, 2.049784820217042e-16, 0.25000000000000006], [-7.260128273792937e-16, 0.4999999999999995, 0.7500000000000001], [-1.2209570073696546e-16, -1.979747447455705e-31, 0.5000000000000001], [0.4999999999999988, 0.5000000000000001, 3.0523925184241376e-17], [0.4999999999999998, 2.5839682137724514e-16, 0.7500000000000001], [-7.239200155035768e-16, 0.4999999999999995, 0.25000000000000006], [-1.2209570073696543e-16, -1.7610893457686929e-31, 3.052392518424138e-17], [0.4999999999999988, 0.5000000000000001, 0.5000000000000001]]","[24, 24, 24, 24, 42, 42, 31, 31]",-8.147891998291016,example_data_result_test2,0.1278043985366821,0.20642060795049458
69501,Cr2TaGa,inverse,"[[2.62878893, 2.62878893, 0.0], [-2.62878893, 2.62878893, 0.0], [0.0, 0.0, 8.24186213]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[24, 24, 24, 24, 73, 73, 31, 31]","[[2.891667823, 2.891667823, 0.0], [-2.891667823, 2.891667823, 0.0], [0.0, 0.0, 9.066048343]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[24, 24, 24, 24, 73, 73, 31, 31]",TaCr2Ga,"[[2.5885913491047434, 2.588591349104748, 2.159937741400591e-28], [-2.588591349104743, 2.5885913491047474, 2.1599377414005924e-28], [4.810347896486618e-43, 6.930431619022841e-28, 8.475125525092714]]","[[0.5000000000000001, -7.174933472192006e-17, 0.25000000000000006], [-1.429589242391019e-17, 0.49999999999999983, 0.7499999999999997], [1.5214030725527174e-16, 1.4351505887541519e-18, 0.5000000000000001], [0.4999999999999999, 0.4999999999999999, 1.1122656330637103e-44], [0.5, -1.623818349072917e-17, 0.7499999999999997], [-4.205146803947217e-17, 0.4999999999999999, 0.25000000000000006], [1.1518159338301946e-16, -3.8393864461006454e-17, -9.294187655449349e-61], [0.4999999999999999, 0.4999999999999999, 0.5000000000000001]]","[24, 24, 24, 24, 73, 73, 31, 31]",-8.455596923828125,example_data_result_test1,0.0720459222793579,0.202039021712083
70658,Mn2RuAs,inverse,"[[2.66958057, 2.66958057, -0.0], [-2.66958057, 2.66958057, -0.0], [-0.0, -0.0, 7.51281197]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]","[25, 25, 25, 25, 44, 44, 33, 33]","[[2.936538627, 2.936538627, 0.0], [-2.936538627, 2.936538627, 0.0], [0.0, 0.0, 8.264093167]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]","[25, 25, 25, 25, 44, 44, 33, 33]",Mn2AsRu,"[[2.9464245982124213, 2.946424598212423, 3.499173038872924e-18], [-2.9464245982124213, 2.946424598212423, 3.499173038872924e-18], [7.686501868889478e-36, 1.1040718282072568e-17, 5.892760707569488]]","[[0.4999999999999996, 3.989892244768286e-16, 0.24999999999999986], [-7.897189511600433e-16, 0.49999999999999933, 0.7499999999999996], [4.4142296759021836e-17, -4.4142296759021695e-17, 0.4999999999999997], [0.4999999999999984, 0.5, -5.3737197884383765e-17], [0.4999999999999996, 3.980524349957088e-16, 0.7499999999999996], [-7.887821616789234e-16, 0.49999999999999933, 0.24999999999999986], [7.561439951221569e-17, -6.264732967641553e-32, -5.373719788438372e-17], [0.4999999999999984, 0.5, 0.4999999999999997]]","[25, 25, 25, 25, 44, 44, 33, 33]",-8.136101722717285,example_data_result_test1,-0.0873504671557192,0.07037714157981445
72337,Fe2AgAs,inverse,"[[2.71768403, 2.71768403, -0.0], [-2.71768403, 2.71768403, 0.0], [0.0, 0.0, 7.9275756]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]","[26, 26, 26, 26, 47, 47, 33, 33]","[[2.9894524330000003, 2.9894524330000003, 0.0], [-2.9894524330000003, 2.9894524330000003, 0.0], [0.0, 0.0, 8.720333160000001]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]","[26, 26, 26, 26, 47, 47, 33, 33]",Fe2AgAs,"[[2.6599386087711427, 2.6599386087711436, -9.8732060394402e-19], [-2.6599386087711427, 2.6599386087711436, -9.8732060394402e-19], [2.3035450992142415e-37, -2.846736004150072e-18, 8.198194589657406]]","[[0.5000000000000001, -1.1286767182362033e-16, 0.25000000000000017], [-5.984279961188543e-16, 0.5000000000000006, 0.7500000000000011], [3.1092166039908704e-17, 1.174598580524787e-16, 0.5000000000000003], [0.49999999999999967, 0.5000000000000004, -5.092571599065641e-17], [0.5, -5.708896404098543e-17, 0.7500000000000011], [-5.986955526702314e-16, 0.5000000000000006, 0.25000000000000017], [-7.42760120461937e-17, 3.304012762560279e-32, -5.0925715990656385e-17], [0.4999999999999995, 0.5000000000000003, 0.5000000000000003]]","[26, 26, 26, 26, 47, 47, 33, 33]",-5.772105693817139,example_data_result_test1,0.3353136380513506,0.43252988656361857
73863,Co2CdBi,inverse,"[[2.7847441, 2.7847441, 0.0], [-2.7847441, 2.7847441, 0.0], [-0.0, 0.0, 8.93847971]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[27, 27, 27, 27, 48, 48, 83, 83]","[[3.0632185100000004, 3.0632185100000004, 0.0], [-3.0632185100000004, 3.0632185100000004, 0.0], [0.0, 0.0, 9.832327681]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[27, 27, 27, 27, 48, 48, 83, 83]",CdCo2Bi,"[[2.733018540666685, 2.7330185406666856, -7.096842026459894e-20], [-2.733018540666685, 2.733018540666685, -7.096842026459893e-20], [1.5870286754364033e-39, -2.371022957510444e-19, 9.121882576020989]]","[[0.4999999999999997, 3.3578324357450267e-16, 0.24999999999999994], [-9.964626972922548e-16, 0.5000000000000012, 0.7499999999999997], [-3.2061089884926664e-17, -1.1291361838362024e-16, 0.4999999999999999], [0.49999999999999917, 0.5000000000000009, -2.634459671095041e-36], [0.4999999999999998, 2.802937810266752e-16, 0.7499999999999997], [-9.964843859756852e-16, 0.5000000000000012, 0.24999999999999994], [7.24873541342734e-17, 1.4058062789975668e-32, 8.804159238420427e-53], [0.49999999999999933, 0.500000000000001, 0.4999999999999999]]","[27, 27, 27, 27, 48, 48, 83, 83]",-4.232569217681885,example_data_result_test1,0.4878175258636474,0.4878175258636474
